Profile Summary
Generated on: 2022-10-21 09:41:16
Msec since Epoch: 1666316476114
Profiled application: host
Target platform: Xilinx
Tool version: 2022.1
XRT build version: 2.13.466
Build version branch: 2022.1
Build version hash: f5505e402c2ca1ffe45eb6d3a9399b23a0dc8776
Build version date: N/A
Target devices: xilinx_u50_gen3x16_xdma_base_5-0
Flow mode: System Run

OpenCL API Calls
API Name,Number Of Calls,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),
clCreateBuffer,3,0.004958,0.000551,0.00165267,0.003713,
clCreateCommandQueue,1,0.003755,0.003755,0.003755,0.003755,
clCreateContext,1,3.54614,3.54614,3.54614,3.54614,
clCreateKernel,1,0.252464,0.252464,0.252464,0.252464,
clCreateProgramWithBinary,1,6179.37,6179.37,6179.37,6179.37,
clEnqueueMigrateMemObjects,2,0.118454,0.002167,0.059227,0.116287,
clEnqueueTask,1,0.045656,0.045656,0.045656,0.045656,
clGetDeviceIDs,2,0.0021,0.000557,0.00105,0.001543,
clGetEventProfilingInfo,2,0.005223,0.000944,0.0026115,0.004279,
clGetPlatformIDs,2,0.00663,0.000578,0.003315,0.006052,
clGetPlatformInfo,2,0.001266,0.000484,0.000633,0.000782,
clReleaseCommandQueue,1,0.002439,0.002439,0.002439,0.002439,
clReleaseContext,1,0.027151,0.027151,0.027151,0.027151,
clReleaseDevice,2,0.001692,0.000741,0.000846,0.000951,
clReleaseEvent,6,0.015026,0.000336,0.00250433,0.012078,
clReleaseKernel,1,7.471,7.471,7.471,7.471,
clReleaseMemObject,9,0.005552,0.000388,0.000616889,0.001085,
clReleaseProgram,1,0.81726,0.81726,0.81726,0.81726,
clRetainDevice,2,0.000843,0.000393,0.0004215,0.00045,
clRetainEvent,3,0.002056,0.000423,0.000685333,0.000833,
clRetainMemObject,6,0.003813,0.000292,0.0006355,0.001497,
clSetKernelArg,5,48.8116,0.00046,9.76233,37.2417,
clWaitForEvents,1,293.788,293.788,293.788,293.788,

Kernel Execution
Kernel,Number Of Enqueues,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),
runOnfpga,1,150.921,150.921,150.921,150.921,

Top Kernel Execution
Kernel Instance Address,Kernel,Context ID,Command Queue ID,Device,Start Time (ms),Duration (ms),Global Work Size,Local Work Size,
94590513843664,runOnfpga,0,0,xilinx_u50_gen3x16_xdma_base_5-0,6493.97,150.921,1:1:1,1:1:1,

Top Memory Writes: Host to Global Memory
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Writing Rate(MB/s),
8053063680,0,0,6379.5,114.46,1.39897e+06,12222.3,

Top Memory Reads: Host to Global Memory
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Reading Rate(MB/s),
6442450944,0,0,6644.91,28.3861,349726,12320.3,

Data Transfer: Host to Global Memory
Context:Number of Devices,Transfer Type,Number Of Buffer Transfers,Transfer Rate (MB/s),Average Bandwidth Utilization (%),Average Buffer Size (KB),Total Time (ms),Average Time (ms),
context0:1,READ,1,12320.3,78.2053,349726,28.3861,28.3861,
context0:1,WRITE,1,12222.3,77.5831,1.39897e+06,114.46,114.46,

Compute Unit Utilization
Device,Compute Unit,Kernel,Global Work Size,Local Work Size,Number Of Calls,Dataflow Execution,Max Overlapping Executions,Dataflow Acceleration,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),Clock Frequency (MHz),
xilinx_u50_gen3x16_xdma_base_5-0,runOnfpga_1,runOnfpga,1:1:1,1:1:1,1,Yes,1,1.000000x,149.769,149.769,149.769,149.769,292,





Data Transfer: Kernels to Global Memory
Device,Compute Unit/Port Name,Kernel Arguments,Memory Resources,Transfer Type,Number Of Transfers,Transfer Rate (MB/s),Average Bandwidth Utilization (%),Average Size (KB),Average Latency (ns),
xilinx_u50_gen3x16_xdma_base_5-0,runOnfpga_1/m_axi_maxiport0,output_flags|input_words,HBM[0:14],WRITE,341530,5436.51,28.2416,1.023,55,
xilinx_u50_gen3x16_xdma_base_5-0,runOnfpga_1/m_axi_maxiport0,output_flags|input_words,HBM[0:14],READ,1366117,9344.07,48.5406,1.023,85.0371,
xilinx_u50_gen3x16_xdma_base_5-0,runOnfpga_1/m_axi_maxiport1,bloom_filter,HBM[30],READ,64,4686.88,24.3474,1.024,150.25,

Top Data Transfer: Kernels to Global Memory
Device,Compute Unit,Number of Transfers,Average Bytes per Transfer,Transfer Efficiency (%),Total Data Transfer (MB),Total Write (MB),Total Read (MB),Total Transfer Rate (MB/s),
xilinx_u50_gen3x16_xdma_base_5-0,runOnfpga_1,1707647,1024,25,1748.63,349.726,1398.9,8169.66,


Compute Units: Stall Information
Compute Unit,Execution Count,Running Time (ms),Intra-Kernel Dataflow Stalls (ms),External Memory Stalls (ms),Inter-Kernel Pipe Stalls (ms),
runOnfpga_1,1,149.769,0,0,0

Guidance Parameters
Parameter,Element,Value,
DEVICE_EXEC_TIME,xilinx_u50_gen3x16_xdma_base_5-0,150.921,
CU_CALLS,xilinx_u50_gen3x16_xdma_base_5-0|runOnfpga_1,1,
NUM_MONITORS,xilinx_u50_gen3x16_xdma_base_5-0|XCL_PERF_MON_MEMORY|2,2,
NUM_MONITORS,xilinx_u50_gen3x16_xdma_base_5-0|XCL_PERF_MON_ACCEL|1,1,
NUM_MONITORS,xilinx_u50_gen3x16_xdma_base_5-0|XCL_PERF_MON_STR|0,0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[0],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[1],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[2],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[3],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[4],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[5],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[6],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[7],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[8],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[9],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[10],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[11],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[12],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[13],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[14],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[15],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[16],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[17],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[18],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[19],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[20],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[21],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[22],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[23],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[24],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[25],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[26],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[27],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[28],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[29],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[30],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HBM[31],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|PLRAM[0],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|PLRAM[1],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|PLRAM[2],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|PLRAM[3],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_base_5-0|HOST[0],0,
PLRAM_DEVICE,all,1,
HBM_DEVICE,all,1,
KDMA_DEVICE,all,0,
P2P_DEVICE,all,0,
PORT_BIT_WIDTH,runOnfpga_1/m_axi_maxiport0,512,
PORT_BIT_WIDTH,runOnfpga_1/m_axi_maxiport1,512,
KERNEL_COUNT,runOnfpga,1,
TRACE_MEMORY,all,TS2MM,
PLRAM_SIZE_BYTES,xilinx_u50_gen3x16_xdma_base_5-0,0,
TRACE_BUFFER_FULL,xilinx_u50_gen3x16_xdma_base_5-0,false
MEMORY_TYPE_BIT_WIDTH,xilinx_u50_gen3x16_xdma_base_5-0|HBM,256,
MEMORY_TYPE_BIT_WIDTH,xilinx_u50_gen3x16_xdma_base_5-0|DDR,512,
MEMORY_TYPE_BIT_WIDTH,xilinx_u50_gen3x16_xdma_base_5-0|PLRAM,512,
APPLICATION_RUN_TIME_MS,all,8824.73,
MIGRATE_MEM,host,2,
P2P_HOST_TRANSFERS,host,0,
OBJECTS_RELEASED,all,1,
CU_CONTEXT_EN,all,0,
MAX_PARALLEL_KERNEL_ENQUEUES,runOnfpga,1,
COMMAND_QUEUE_OOO,94590513386800,1,
